
=======================
WikiArt Data Set Labels
=======================

This data set was created from paintings extracted from WikiArt.org.

Please refer to https://github.com/lucasdavid/wikiart for more information
or to report a bug.

contentId,url,artistName,lastNameFirst,image,wikipediaUrl,birthDay,deathDay,birthDayAsString,deathDayAsString
269328,"carlo-crivelli","Carlo Crivelli","Crivelli Carlo","http://cdnc.wikiart.org/zur/Global/Images/Global/FRAME-600x480.jpg","http://en.wikipedia.org/wiki/Carlo_Crivelli","/Date(-16882995600000)/","/Date(-62135596800000)/","1435","1495"
319382,"john-crome","John Crome","Crome John","https://uploads4.wikiart.org/temp/8869c874-d10c-45ee-b81f-2fbcac5d30fd.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/John_Crome","/Date(-6343750800000)/","/Date(-61463325600000)/","22 December 1768","22 April 1821"
264824,"henri-edmond-cross","Henri-Edmond Cross","Cross Henri-Edmond","https://uploads4.wikiart.org/temp/d4508ba5-db01-4db0-888f-98738ee566f3.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Henri-Edmond_Cross","/Date(-3585434400000)/","/Date(-61650554400000)/","20 May 1856","16 May 1910"
328259,"joaquin-manuel-fernandez-cruzado","Joaquin Manuel Fernandez Cruzado","Cruzado Joaquin Manuel Fernandez","https://uploads4.wikiart.org/temp/6e60dca5-9e28-4fab-bee7-94aa89d95d81.jpg!Portrait.jpg","http://es.wikipedia.org/wiki/Joaqu%C3%ADn_Manuel_Fern%C3%A1ndez_Cruzado","/Date(-5933350800000)/","/Date(-61186323600000)/","24 December 1781","31 January 1856"
284968,"carlos-cruz-diez","Carlos Cruz-Diez","Cruz-Diez Carlos","https://uploads4.wikiart.org/temp/919172d0-e550-460a-8aa4-33da20102e52.jpg","http://en.wikipedia.org/wiki/Carlos_Cruz-Diez","/Date(-1463536800000)/","/Date(-62135596800000)/","17 August 1923",
288430,"tivadar-kosztka-csontvary","Tivadar Kosztka Csontvary","Csontvary Tivadar Kosztka","https://uploads4.wikiart.org/temp/9ab43431-121f-4b74-b2aa-a75b437fcff9.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Tivadar_Kosztka_Csontv%C3%A1ry","/Date(-3692134800000)/","/Date(-62135596800000)/","1853","1919"
284028,"enzo-cucchi","Enzo Cucchi","Cucchi Enzo","https://uploads4.wikiart.org/temp/86f48514-5e08-499e-bc86-ce8843119614.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Enzo_Cucchi","/Date(-635302800000)/","/Date(-62135596800000)/","14 November 1949",
316866,"modest-cuixart","Modest Cuixart","Cuixart Modest","https://uploads4.wikiart.org/temp/b3695d99-5e9c-40e9-b5e6-dbd988f9343d.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Modest_Cuixart","/Date(-1393722000000)/","/Date(-62135596800000)/","02 November 1925","2007"
361676,"currier-and-ives","Currier and Ives","Currier and Ives","http://cdnc.wikiart.org/zur/Global/Images/Global/FRAME-600x480.jpg","https://en.wikipedia.org/wiki/Currier_and_Ives","/Date(-62135596800000)/","/Date(-62135596800000)/",,
299978,"aelbert-cuyp","Aelbert Cuyp","Cuyp Aelbert","https://uploads4.wikiart.org/temp/100a67e8-4ee2-4fe0-ab4a-d0cd39dc8ca0.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Aelbert_Cuyp","/Date(-11019636000000)/","/Date(-61666362000000)/","20 October 1620","15 November 1691"
316430,"bela-czobel","Bela Czobel","Czobel Bela","https://uploads4.wikiart.org/temp/1fd957c2-dd0c-47ca-b4f3-e60be20c7dad.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/B%C3%A9la_Cz%C3%B3bel","/Date(-2745450000000)/","/Date(-62135596800000)/","1883","1976"
273714,"pietro-da-cortona","Pietro da Cortona","da Cortona Pietro","https://uploads4.wikiart.org/temp/f23a5ed7-fcc1-4d2f-af74-aa7d8630f0e7.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Pietro_da_Cortona","/Date(-11775978000000)/","/Date(-61650554400000)/","01 November 1596","16 May 1669"
294224,"ant-nio-de-carvalho-da-silva-porto","António de Carvalho da Silva Porto","da Silva Porto António de Carvalho","https://uploads4.wikiart.org/temp/a09e943b-7a8b-41ed-94cb-f6b050816353.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Ant%C3%B3nio_Carvalho_de_Silva_Porto","/Date(-3786829200000)/","/Date(-62135596800000)/","1850","1893"
225091,"leonardo-da-vinci","Leonardo da Vinci","da Vinci Leonardo","https://uploads5.wikiart.org/images/leonardo-da-vinci.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Leonardo_da_Vinci","/Date(-16337469600000)/","/Date(-62093613600000)/","15 April 1452","02 May 1519"
346009,"daniele-da-volterra","Daniele da Volterra","da Volterra Daniele","http://cdnc.wikiart.org/zur/Global/Images/Global/FRAME-600x480.jpg","http://en.wikipedia.org/wiki/Daniele_da_Volterra","/Date(-14547776400000)/","/Date(-62135596800000)/","1509","1566"
312494,"leon-dabo","Leon Dabo","Dabo Leon","https://uploads4.wikiart.org/temp/5c20df92-2418-48fd-8e31-46405fc1384d.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Leon_Dabo","/Date(-3328653600000)/","/Date(-61919514000000)/","09 July 1864","07 November 1960"
303333,"antonio-dacosta","Antonio Dacosta","Dacosta Antonio","https://uploads4.wikiart.org/temp/04f2718e-353e-4e9a-a3d0-cfbefc4e052a.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Ant%C3%B3nio_Dacosta","/Date(-1740790800000)/","/Date(-62075120400000)/","03 November 1914","02 December 1990"
320564,"dadamaino","Dadamaino","Dadamaino","https://uploads4.wikiart.org/temp/638f3028-d256-47d0-a86e-3a24534a7c81.jpg!Portrait.jpg","http://it.wikipedia.org/wiki/Dadamaino","/Date(-1238637600000)/","/Date(-61748100000000)/","02 October 1930","13 April 2004"
363529,"richard-dadd","Richard Dadd","Dadd Richard","https://uploads0.wikiart.org/images/richard-dadd.jpg!Portrait.jpg","https://en.wikipedia.org/wiki/Richard_Dadd","/Date(-4809895200000)/","/Date(-61945779600000)/","01 August 1817","07 January 1886"
321100,"dado","Dado","Dado","https://uploads4.wikiart.org/temp/fcc13aa1-94ad-4d62-9275-2cced08c96df.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Dado_%28painter%29","/Date(-1167613200000)/","/Date(-62135596800000)/","1933","2010"
344819,"shevket-dag","Shevket Dag","Dag Shevket","http://cdnc.wikiart.org/zur/Global/Images/Global/FRAME-600x480.jpg","http://tr.wikipedia.org/wiki/%C5%9Eevket_Da%C4%9F","/Date(-62135596800000)/","/Date(-62135596800000)/",,
301058,"johan-christian-dahl","Johan Christian Dahl","Dahl Johan Christian","https://uploads4.wikiart.org/temp/82a56003-a9e9-4d0c-bd64-e19355900689.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Johan_Christian_Dahl","/Date(-5738691600000)/","/Date(-61700666400000)/","24 February 1788","14 October 1857"
340186,"helen-dahm","Helen Dahm","Dahm Helen","https://uploads7.wikiart.org/images/helen-dahm.jpg","http://en.wikipedia.org/wiki/Helen_Dahm","/Date(-2891124000000)/","/Date(-61397402400000)/","21 May 1878","24 May 1968"
300842,"chang-dai-chien","Chang Dai-chien","Dai-chien Chang","https://uploads4.wikiart.org/temp/f5cc6961-d278-4a0d-abdb-5e50fb87f59b.jpg","http://en.wikipedia.org/wiki/Chang_Dai-chien","/Date(-2229386400000)/","/Date(-62096205600000)/","10 May 1899","02 April 1983"
220740,"salvador-dali","Salvador Dali","Dali Salvador","https://uploads1.wikiart.org/images/salvador-dali.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Salvador_Dal%C3%AD","/Date(-2071533600000)/","/Date(-61439475600000)/","11 May 1904","23 January 1989"
298248,"horia-damian","Horia Damian","Damian Horia","https://uploads4.wikiart.org/temp/2b7e2490-827a-4433-8613-857ef5400eee.jpg","http://en.wikipedia.org/wiki/Horia_Damian","/Date(-1509843600000)/","/Date(-61713885600000)/","27 February 1922","14 May 2012"
342338,"pierre-emmanuel-damoye","Pierre Emmanuel Damoye","Damoye Pierre Emmanuel","https://uploads4.wikiart.org/temp/2c2e609a-1a59-4661-aef7-65f14f1c1d1d.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Pierre_Emmanuel_Damoye","/Date(-3877203600000)/","/Date(-62135596800000)/","20 February 1847","1916"
331445,"ken-danby","Ken Danby","Danby Ken","https://uploads6.wikiart.org/images/ken-danby.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Ken_Danby","/Date(-941158800000)/","/Date(-61418484000000)/","06 March 1940","23 September 2007"
321000,"guan-daosheng","Guan Daosheng","Daosheng Guan","http://cdnc.wikiart.org/zur/Global/Images/Global/FRAME-600x480.jpg","http://en.wikipedia.org/wiki/Guan_Daosheng","/Date(-22342266000000)/","/Date(-62135596800000)/","1262","1319"
313963,"nassos-daphnis","Nassos Daphnis","Daphnis Nassos","https://uploads4.wikiart.org/temp/bd13622d-cc5e-4ecc-924a-d983d569c97e.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Nassos_Daphnis","/Date(-1749693600000)/","/Date(-61413210000000)/","23 July 1914","23 November 2010"
304906,"nicolae-darascu","Nicolae Darascu","Darascu Nicolae","https://uploads4.wikiart.org/temp/aaded010-ffd9-40ac-90af-5649d9be719c.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Nicolae_D%C4%83r%C4%83scu","/Date(-2741302800000)/","/Date(-61705936800000)/","18 February 1883","14 August 1959"
321391,"hanne-darboven","Hanne Darboven","Darboven Hanne","https://uploads4.wikiart.org/temp/9856b83b-767f-47c7-b7ff-fbe9efbb512f.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Hanne_Darboven","/Date(-904960800000)/","/Date(-61877350800000)/","29 April 1941","09 March 2009"
307093,"allan-d-arcangelo","Allan D'Arcangelo","D'Arcangelo Allan","https://uploads4.wikiart.org/temp/01066cae-3f36-4126-aa37-c419b28a63d5.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Allan_D%27Arcangelo","/Date(-1247968800000)/","/Date(-61600438800000)/","16 June 1930","17 December 1998"
315554,"henry-darger","Henry Darger","Darger Henry","https://uploads4.wikiart.org/temp/1c2cff38-2cf9-4c03-82ea-f47667e7cabd.jpg","http://en.wikipedia.org/wiki/Henry_Darger","/Date(-2452644000000)/","/Date(-61748100000000)/","12 April 1892","13 April 1973"
300001,"sandu-darie","Sandu Darie","Darie Sandu","https://uploads4.wikiart.org/temp/301d247e-306f-4d53-8a7c-9114cef356f7.jpg!Portrait.jpg","","/Date(-1948327200000)/","/Date(-62082986400000)/","06 April 1908","02 September 1991"
287116,"jahar-dasgupta","Jahar Dasgupta","Dasgupta Jahar","https://uploads4.wikiart.org/temp/dd197ba5-ff0b-44e1-896d-ba84ae64dbb1.jpg","http://en.wikipedia.org/wiki/Jahar_Dasgupta","/Date(-883616400000)/","/Date(-62135596800000)/","1942",
289998,"mostafa-dashti","Mostafa Dashti","Dashti Mostafa","https://uploads4.wikiart.org/temp/28625d2a-b46b-4a2e-b7cb-69dbe8123608.jpg!Portrait.jpg","","/Date(-315622800000)/","/Date(-62135596800000)/","1960",
186903,"charles-francois-daubigny","Charles-Francois Daubigny","Daubigny Charles-Francois","https://uploads4.wikiart.org/images/charles-francois-daubigny.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Charles-Fran%C3%A7ois_Daubigny","/Date(-4824320400000)/","/Date(-61563373200000)/","15 February 1817","19 February 1878"
195044,"honore-daumier","Honore Daumier","Daumier Honore","https://uploads2.wikiart.org/images/honore-daumier.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Honor%C3%A9_Daumier","/Date(-5107453200000)/","/Date(-61848147600000)/","26 February 1808","10 February 1879"
321506,"pierre-daura","Pierre Daura","Daura Pierre","https://uploads4.wikiart.org/temp/e8d5d68a-9c3e-4aa4-a929-cbcc51fac990.jpg","http://en.wikipedia.org/wiki/Pierre_Daura","/Date(-2330816400000)/","/Date(-62135596800000)/","21 February 1896","01 January 1976"
315795,"ian-davenport","Ian Davenport","Davenport Ian","https://uploads4.wikiart.org/temp/6403b818-fa3f-4765-9f39-94268affabff.jpg","http://en.wikipedia.org/wiki/Ian_Davenport","/Date(-126234000000)/","/Date(-62135596800000)/","1966",
360589,"david-cox","David Cox","David Cox","https://uploads6.wikiart.org/images/david-cox.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/David_Cox_(artist)","/Date(-5890932000000)/","/Date(-61932736800000)/","29 April 1783","07 June 1859"
269544,"gerard-david","Gerard David","David Gerard","http://cdnc.wikiart.org/zur/Global/Images/Global/FRAME-600x480.jpg","http://en.wikipedia.org/wiki/Gerard_David","/Date(-16094077200000)/","/Date(-61737559200000)/","1460","13 August 1523"
196187,"jacques-louis-david","Jacques-Louis David","David Jacques-Louis","https://uploads7.wikiart.org/images/jacques-louis-david.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Jacques-Louis_David","/Date(-6984756000000)/","/Date(-61220710800000)/","30 August 1748","29 December 1825"
289397,"jean-david","Jean David","David Jean","https://uploads1.wikiart.org/images/jean-david(1).jpg!Portrait.jpg","","/Date(-1956618000000)/","/Date(-62135596800000)/","1908","1993"
363550,"david-davies","David Davies","Davies David","http://cdnc.wikiart.org/zur/Global/Images/Global/FRAME-600x480.jpg","https://en.wikipedia.org/wiki/David_Davies_(artist)","/Date(-3332887200000)/","/Date(-61339424400000)/","21 May 1864","26 March 1939"
338219,"jose-davila","Jose Davila","Davila Jose","https://uploads4.wikiart.org/temp/ed0631a7-5c97-454c-aa5d-9b617df63196.jpg","","/Date(126226800000)/","/Date(-62135596800000)/","1974",
283210,"gene-davis","Gene Davis","Davis Gene","https://uploads4.wikiart.org/temp/b5d124a9-59f7-4fc7-b4bb-6dcf1284a3ab.jpg","http://en.wikipedia.org/wiki/Gene_Davis_%28painter%29","/Date(-1557712800000)/","/Date(-61969629600000)/","22 August 1920","06 April 1985"
344325,"henry-william-banks-davis","Henry William Banks Davis","Davis Henry William Banks","https://uploads4.wikiart.org/temp/6202ae4b-255a-40e6-804e-7cba77ca4b31.jpg","http://en.wikipedia.org/wiki/Henry_William_Banks_Davis","/Date(-4323286800000)/","/Date(-62135596800000)/","1833","1914"
310144,"ronald-davis","Ronald Davis","Davis Ronald","https://uploads4.wikiart.org/temp/5063a88a-b87a-42a1-81a8-188eb97fec99.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Ronald_Davis","/Date(-1041382800000)/","/Date(-62135596800000)/","1937",
308136,"stuart-davis","Stuart Davis","Davis Stuart","https://uploads4.wikiart.org/temp/3691a7d5-a665-444d-a0e1-7659a0ffdfbd.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Stuart_Davis_%28painter%29","/Date(-2431990800000)/","/Date(-61394724000000)/","07 December 1892","24 June 1964"
388688,"montague-dawson","Montague Dawson","Dawson, Montague","https://uploads4.wikiart.org/temp/4f192d33-0766-4149-a9e4-deb1ed87d745.jpg","https://en.wikipedia.org/wiki/Montague_Dawson","/Date(-2366758800000)/","/Date(-62135596800000)/","1895","1973"
335283,"adrien-dax","Adrien Dax","Dax Adrien","https://uploads7.wikiart.org/images/adrien-dax.jpg","http://fr.wikipedia.org/wiki/Adrien_Dax","/Date(-1798765200000)/","/Date(-62135596800000)/","1913","1979"
194416,"giorgio-de-chirico","Giorgio de Chirico","de Chirico Giorgio","https://uploads6.wikiart.org/images/giorgio-de-chirico.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Giorgio_de_Chirico","/Date(-2571184800000)/","/Date(-61508077200000)/","10 July 1888","20 November 1978"
337832,"rudolf-de-crignis","Rudolf de Crignis","de Crignis Rudolf","https://uploads4.wikiart.org/temp/891e205f-01b8-48f6-a705-b6eaf45a7fe4.jpg","","/Date(-694314000000)/","/Date(-62135596800000)/","1948","2006"
307020,"cristovao-de-figueiredo","Cristovao de Figueiredo","de Figueiredo Cristovao","http://cdnc.wikiart.org/zur/Global/Images/Global/FRAME-600x480.jpg","http://en.wikipedia.org/wiki/Crist%C3%B3v%C3%A3o_de_Figueiredo","/Date(-14831773200000)/","/Date(-62135596800000)/","1500","1543"
307054,"jose-de-guimaraes","Jose de Guimaraes","de Guimaraes Jose","https://uploads4.wikiart.org/temp/b6160029-6c6e-4c98-9663-25307bbd985f.jpg","http://pt.wikipedia.org/wiki/Jos%C3%A9_de_Guimar%C3%A3es","/Date(-949971600000)/","/Date(-62135596800000)/","25 November 1939",
320856,"meijer-de-haan","Meijer de Haan","de Haan Meijer","https://uploads4.wikiart.org/temp/84185770-12db-4fb5-b45e-f4f72b45d3aa.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Meijer_de_Haan","/Date(-3714775200000)/","/Date(-61384183200000)/","14 April 1852","24 October 1895"
337705,"raoul-de-keyser","Raoul De Keyser","De Keyser Raoul","https://uploads4.wikiart.org/temp/fe0fb46d-ffe3-4077-9f74-6b61afe83dd8.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Raoul_De_Keyser","/Date(-1241575200000)/","/Date(-61985440800000)/","29 August 1930","05 October 2012"
296873,"elaine-de-kooning","Elaine de Kooning","de Kooning Elaine","https://uploads5.wikiart.org/images/elaine-de-kooning.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Elaine_de_Kooning","/Date(-1634950800000)/","/Date(-62132922000000)/","12 March 1918","01 February 1989"
233993,"willem-de-kooning","Willem de Kooning","de Kooning Willem","https://uploads5.wikiart.org/images/willem-de-kooning.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Willem_de_Kooning","/Date(-2073002400000)/","/Date(-61560954000000)/","24 April 1904","19 March 1997"
321083,"walter-de-maria","Walter De Maria","De Maria Walter","https://uploads4.wikiart.org/temp/7152fe2e-d959-41c7-b5e0-14852ac790de.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Walter_De_Maria","/Date(-1080957600000)/","/Date(-61360509600000)/","01 October 1935","25 July 2013"
339844,"adolph-de-meyer","Adolph de Meyer","de Meyer Adolph","https://uploads3.wikiart.org/images/adolph-de-meyer.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Adolph_de_Meyer","/Date(-3197757600000)/","/Date(-61977402000000)/","01 September 1868","06 January 1946"
334148,"robert-de-niro-sr","Robert De Niro, Sr.","De Niro Robert","https://uploads5.wikiart.org/images/robert-de-niro-sr.jpg","http://en.wikipedia.org/wiki/Robert_De_Niro,_Sr.","/Date(-1504231200000)/","/Date(-62061991200000)/","03 May 1922","03 May 1993"
272163,"giuseppe-de-nittis","Giuseppe de Nittis","de Nittis Giuseppe","https://uploads4.wikiart.org/temp/b4b6fb57-243f-483d-932b-b48be02f6485.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Giuseppe_De_Nittis","/Date(-3908307600000)/","/Date(-61769181600000)/","25 February 1846","12 August 1884"
310236,"josefa-de-obidos","Josefa de Obidos","de Obidos Josefa","http://cdnc.wikiart.org/zur/Global/Images/Global/FRAME-600x480.jpg","http://en.wikipedia.org/wiki/Josefa_de_%C3%93bidos","/Date(-10725008400000)/","/Date(-61455463200000)/","20 February 1630","22 July 1684"
335409,"fabio-de-sanctis","Fabio de Sanctis","de Sanctis Fabio","http://cdnc.wikiart.org/zur/Global/Images/Global/FRAME-600x480.jpg","","/Date(-1227574800000)/","/Date(-62135596800000)/","07 February 1931",
358772,"andres-de-santa-maria","Andres de Santa Maria","de Santa Maria Andres","https://uploads4.wikiart.org/temp/dd5f16a4-767b-4325-adae-b504a4f74b8b.jpg","http://en.wikipedia.org/wiki/Andr%C3%A9s_de_Santa_Mar%C3%ADa","/Date(-3441056400000)/","/Date(-61241796000000)/","16 December 1860","29 April 1945"
319232,"andre-dunoyer-de-segonzac","Andre Dunoyer de Segonzac","de Segonzac Andre Dunoyer","https://uploads4.wikiart.org/temp/39d12ae8-7f73-4147-853c-d3fd0c556e2d.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Andr%C3%A9_Dunoyer_de_Segonzac","/Date(-2697674400000)/","/Date(-61608304800000)/","07 July 1884","17 September 1974"
294245,"angelo-de-sousa","Angelo de Sousa","de Sousa Angelo","https://uploads3.wikiart.org/images/angelo-de-sousa.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/%C3%82ngelo_de_Sousa","/Date(-1007082000000)/","/Date(-61244474400000)/","02 February 1938","29 March 2011"
289102,"nicolas-de-sta-l","Nicolas de Staël","de Staël Nicolas","https://uploads4.wikiart.org/temp/9bf87704-7cf6-405f-ad23-89900360c3b0.jpg","http://en.wikipedia.org/wiki/Nicolas_de_Sta%C3%ABl","/Date(-1766883600000)/","/Date(-61655821200000)/","05 January 1914","16 March 1955"
341084,"herman-de-vries","Herman de Vries","de Vries Herman","https://uploads3.wikiart.org/images/herman-de-vries.jpg","http://en.wikipedia.org/wiki/Herman_De_Vries","/Date(-1214272800000)/","/Date(-62135596800000)/","11 July 1931",
335669,"richard-deacon","Richard Deacon","Deacon Richard","https://uploads4.wikiart.org/temp/161548db-75a3-4de0-9468-a061ffa7e3f7.jpg","http://en.wikipedia.org/wiki/Richard_Deacon_%28sculptor%29","/Date(-643168800000)/","/Date(-62135596800000)/","15 August 1949",
333144,"edouard-debat-ponsan","Edouard Debat-Ponsan","Debat-Ponsan Edouard","https://uploads4.wikiart.org/temp/3a9ca60d-42d2-490f-8224-26ca1f7103f7.jpg","http://en.wikipedia.org/wiki/%C3%89douard_Debat-Ponsan","/Date(-3871677600000)/","/Date(-61249568400000)/","25 April 1847","29 January 1913"
313849,"olivier-debre","Olivier Debre","Debre Olivier","https://uploads4.wikiart.org/temp/c209eceb-2b78-45d5-ab7e-84fad55c8cec.jpg","http://fr.wikipedia.org/wiki/Olivier_Debr%C3%A9","/Date(-1568944800000)/","/Date(-62122557600000)/","14 April 1920","01 June 1999"
310327,"jay-defeo","Jay DeFeo","DeFeo Jay","https://uploads4.wikiart.org/temp/6f1b4048-93b8-40a1-a826-82be87424e33.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Jay_DeFeo","/Date(-1293843600000)/","/Date(-62135596800000)/","1929","1989"
213253,"edgar-degas","Edgar Degas","Degas Edgar","https://uploads8.wikiart.org/images/edgar-degas.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Edgar_Degas","/Date(-4274560800000)/","/Date(-61291908000000)/","19 July 1834","27 September 1917"
296949,"jean-degottex","Jean Degottex","Degottex Jean","https://uploads4.wikiart.org/temp/cff6e51f-4e3c-44f2-ae37-7f61d88ce4c3.jpg","","/Date(-1636246800000)/","/Date(-61853590800000)/","25 February 1918","09 December 1988"
332966,"deiryu","Deiryu","Deiryu","https://uploads4.wikiart.org/temp/a2867cae-34ca-483e-b21f-40b8c8c169d6.jpg!Portrait.jpg","","/Date(-2366758800000)/","/Date(-62135596800000)/","1895","1954"
300036,"f-lix-del-marle","Félix Del Marle","Del Marle Félix","https://uploads3.wikiart.org/images/f-lix-del-marle.jpg!Portrait.jpg","https://fr.wikipedia.org/wiki/F%C3%A9lix_Del_Marle","/Date(-2556061200000)/","/Date(-62135596800000)/","1889","1952"
187420,"eugene-delacroix","Eugene Delacroix","Delacroix Eugene","https://uploads4.wikiart.org/images/eugene-delacroix.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Eug%C3%A8ne_Delacroix","/Date(-5417805600000)/","/Date(-61737559200000)/","26 April 1798","13 August 1863"
327736,"tony-delap","Tony DeLap","DeLap Tony","https://uploads7.wikiart.org/images/tony-delap.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Tony_DeLap","/Date(-1357002000000)/","/Date(-62135596800000)/","1927",
295629,"paul-delaroche","Paul Delaroche","Delaroche Paul","https://uploads4.wikiart.org/temp/2f61a11a-2e02-4c0b-8acd-204d0abdfcb8.jpg","http://en.wikipedia.org/wiki/Hippolyte_Delaroche","/Date(-5442256800000)/","/Date(-62014381200000)/","17 July 1797","04 November 1856"
234080,"robert-delaunay","Robert Delaunay","Delaunay Robert","https://uploads3.wikiart.org/images/robert-delaunay.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Robert_Delaunay","/Date(-2673568800000)/","/Date(-61352560800000)/","12 April 1885","25 October 1941"
253820,"sonia-delaunay","Sonia Delaunay","Delaunay Sonia","https://uploads4.wikiart.org/temp/6927e848-a397-4195-bd60-fd5d394e3477.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Sonia_Delaunay","/Date(-2654902800000)/","/Date(-61980166800000)/","14 November 1885","05 December 1979"
192223,"piero-della-francesca","Piero della Francesca","della Francesca Piero","https://uploads0.wikiart.org/images/piero-della-francesca.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Piero_della_Francesca","/Date(-17608842000000)/","/Date(-61763911200000)/","1412","12 October 1492"
317221,"raphael-delorme","Raphael Delorme","Delorme Raphael","http://cdnc.wikiart.org/zur/Global/Images/Global/FRAME-600x480.jpg","","/Date(-2682291600000)/","/Date(-62135596800000)/","1885","1962"
243014,"paul-delvaux","Paul Delvaux","Delvaux Paul","https://uploads0.wikiart.org/images/paul-delvaux.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Paul_Delvaux","/Date(-2280708000000)/","/Date(-61518708000000)/","23 September 1897","20 July 1994"
329834,"robert-demachy","Robert Demachy","Demachy Robert","https://uploads2.wikiart.org/images/robert-demachy.jpg","http://en.wikipedia.org/wiki/Robert_Demachy","/Date(-3486679200000)/","/Date(-61220710800000)/","07 July 1859","29 December 1936"
306265,"lucia-demetriade-balacescu","Lucia Demetriade Balacescu","Demetriade Balacescu Lucia","http://cdnc.wikiart.org/zur/Global/Images/Global/FRAME-600x480.jpg","","/Date(-2364944400000)/","/Date(-61982758800000)/","22 January 1895","05 November 1979"
364853,"artin-demirci","Artin Demirci","Demirci Artin","https://uploads1.wikiart.org/images/artin-demirci.jpg!Portrait.jpg","","/Date(-315622800000)/","/Date(-62135596800000)/","1960",
364854,"dilek-demirci","Dilek Demirci","Demirci, Dilek","http://cdnc.wikiart.org/zur/Global/Images/Global/FRAME-600x480.jpg","","/Date(-410230800000)/","/Date(-62135596800000)/","1957",
320311,"charles-demuth","Charles Demuth","Demuth Charles","https://uploads4.wikiart.org/temp/0288d1d2-3237-4f58-b924-fd34db2a4180.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Charles_Demuth","/Date(-2718579600000)/","/Date(-61415892000000)/","08 November 1883","23 October 1935"
269679,"maurice-denis","Maurice Denis","Denis Maurice","https://uploads4.wikiart.org/temp/b2e222fb-5cc4-42ec-b8e1-b7478bafb724.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Maurice_Denis","/Date(-3127338000000)/","/Date(-62109334800000)/","25 November 1870","November 1943"
256096,"andre-derain","Andre Derain","Derain Andre","https://uploads4.wikiart.org/temp/408d0ea0-6ad5-46c7-bcb6-314993afb543.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Andr%C3%A9_Derain","/Date(-2826237600000)/","/Date(-61893079200000)/","10 June 1880","08 September 1954"
338220,"liz-deschenes","Liz Deschenes","Deschenes Liz","http://cdnc.wikiart.org/zur/Global/Images/Global/FRAME-600x480.jpg","http://en.wikipedia.org/wiki/Liz_Deschenes","/Date(-126234000000)/","/Date(-62135596800000)/","1966",
319214,"charles-despiau","Charles Despiau","Despiau Charles","https://uploads4.wikiart.org/temp/2a441281-8e9d-4ec5-9a8d-b37c11bc86ce.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Charles_Despiau","/Date(-3002922000000)/","/Date(-61194358800000)/","04 November 1874","30 October 1946"
